file,begin,end,speaker,overall_log_likelihood,speech_log_likelihood,phone_duration_deviation,snr
012920214,0.0,3.32,SPEAKER1292,-49.02774084619729,-52.05419523819633,1.6953916427458882,10.487676862419224
005670292,0.0,3.47,SPEAKER0567,-52.6399045389049,-60.603310448782786,1.6953916427458882,22.791241567918874
000540111,0.0,2.912,SPEAKER0054,-52.385463649054984,-52.2195006779262,1.6953916427458882,11.669589516730412
000480015,0.0,2.666,SPEAKER0048,-54.777259626638575,-56.45017849315297,1.6953916427458882,10.950957137029338
014040090,0.0,5.24,SPEAKER1404,-45.04823920562977,-62.228532028198245,1.69010260033483,11.253711639200205
000240289,0.0,3.31,SPEAKER0024,-46.88259122450906,-55.7908566792806,1.6901009730298264,17.015304804426243
096430008,0.0,9.556,SPEAKER9643,-47.17250424947699,-51.65017258493524,1.690005273642766,2.3122630807097977
064010164,0.0,3.995,SPEAKER6401,-46.2474169921875,-48.19419403076172,1.690005273642766,10.119924657862395
014190071,0.0,2.16,SPEAKER1419,-42.17006202980324,-41.98459570748465,1.6892033460527178,15.181735587241112
096010004,0.0,7.748,SPEAKER9601,-47.84739415322581,-57.46580737570058,1.6840795732697984,5.899978937833339
085810048,0.0,4.445,SPEAKER8581,-45.359928019662924,-47.4511381149292,1.6840795732697984,12.376286107969024
075510167,0.0,3.65,SPEAKER7551,-46.89575128424657,-50.27182388305664,1.6840795732697984,12.942300533051847
069120025,0.0,3.27,SPEAKER6912,-52.878936114296636,-54.72356060573033,1.6840795732697984,0.39826780311321386
054280062,0.0,6.241,SPEAKER5428,-47.85072052784455,-52.96416251890121,1.6840795732697984,10.270486247162292
054140019,0.0,2.74,SPEAKER5414,-44.69558693544708,-45.701075871785484,1.6840795732697984,14.303892953219867
051950067,0.0,3.89,SPEAKER5195,-50.322044705976865,-52.28908465458797,1.6840795732697984,12.847262723740405
050720076,0.0,5.12,SPEAKER5072,-48.2456169128418,-50.63646303374192,1.6840795732697984,11.485313821126617
050290162,0.0,2.612,SPEAKER5029,-45.462946749281606,-51.69209518432617,1.6840795732697984,9.28789382336738
030830030,0.0,2.37,SPEAKER3083,-44.926209783755276,-50.476628112792966,1.6840795732697984,11.015160806856095
030460110,0.0,3.02,SPEAKER3046,-46.805528249172184,-54.79907717023577,1.6840795732697984,12.532347399164445
030200101,0.0,4.156,SPEAKER3020,-46.2874990609976,-46.96843801225935,1.6840795732697984,7.440793281733825
028970198,0.0,3.252,SPEAKER2897,-45.89582932692308,-51.882091321443255,1.6840795732697984,18.997456179742674
027400094,0.0,3.436,SPEAKER2740,-51.36835142623546,-54.80018153943514,1.6840795732697984,19.26975394579835
024410092,0.0,5.18,SPEAKER2441,-49.08369781611969,-51.41325977870396,1.6840795732697984,12.93762256177051
023270364,0.0,3.077,SPEAKER2327,-49.08322975852273,-52.56250945381496,1.6840795732697984,16.090789645032086
021790030,0.0,2.9,SPEAKER2179,-53.02230603448276,-56.634747695922854,1.6840795732697984,4.8997742982105255
020360302,0.0,3.514,SPEAKER2036,-48.255069221866094,-53.84400263699618,1.6840795732697984,15.230505063444816
020270001,0.0,3.975,SPEAKER2027,-48.863050604585425,-51.4468900680542,1.6840795732697984,12.395188164108692
020270146,0.0,4.281,SPEAKER2027,-47.2531167859229,-49.990134325894445,1.6840795732697984,10.507038831521886
020140114,0.0,3.41,SPEAKER2014,-44.694782693365106,-47.673160791397095,1.6840795732697984,10.223441125179797
013090232,0.0,2.72,SPEAKER1309,-46.405923282398895,-48.70289081997342,1.6840795732697984,8.909471067385489
011860287,0.0,4.74,SPEAKER1186,-42.53356985100211,-47.09043212164016,1.6840795732697984,15.07162626567401
011090273,0.0,3.336,SPEAKER1109,-48.04639256642964,-51.038337483125574,1.6840795732697984,19.165784559327296
007650078,0.0,3.99,SPEAKER0765,-50.384178218984964,-57.51761107011275,1.6840795732697984,21.07854160684217
001450146,0.0,2.85,SPEAKER0145,-46.79703262061403,-51.359096103244354,1.6840795732697984,13.176111126492522
001350216,0.0,2.798,SPEAKER0135,-49.98485979352679,-52.91362813313802,1.6840795732697984,12.282382900683732
000940103,0.0,3.29,SPEAKER0094,-45.23390898081307,-46.52316999435425,1.6840795732697984,13.53291946618334
000240115,0.0,2.77,SPEAKER0024,-47.061456453068594,-52.06228119986398,1.6840795732697984,20.197701701520337
000030040,0.0,2.83,SPEAKER0003,-44.91131570229682,-49.97492044622248,1.6840795732697984,17.148639988424627
029170156,0.0,2.525,SPEAKER2917,-45.850145905385375,-54.25173330307007,1.6840781736360115,17.966202391396624
014070304,0.0,4.225,SPEAKER1407,-47.845393764775416,-52.7346765200297,1.6834624212215616,10.765876652924401
012600263,0.0,3.647,SPEAKER1260,-44.1255886130137,-44.42980822394876,1.6834624212215616,8.379572618802186
005670043,0.0,3.31,SPEAKER0567,-55.97410191654078,-62.97896845200483,1.6834624212215616,23.699463601624522
095560031,0.0,4.67,SPEAKER9556,-51.107334047109205,-53.16608678377592,1.6828577704514407,13.076662499025598
023270268,0.0,3.301,SPEAKER2327,-45.39146839488637,-51.42095887033563,1.6781713498150777,16.124230224588146
096470022,0.0,4.343,SPEAKER9647,-46.58350284418203,-51.455949343167816,1.6701653374626437,9.832540440159885
000530060,0.0,3.71,SPEAKER0053,-46.67411767183288,-52.16942119598389,1.6701653374626437,12.259188479607111
095560163,0.0,3.168,SPEAKER9556,-49.58189262125394,-49.28707504272461,1.6657846339413223,14.344366171690389
096120018,0.0,4.777,SPEAKER9612,-42.53831475549163,-46.13727887471517,1.6598936710427583,8.95255676453301
096390006,0.0,3.018,SPEAKER9639,-44.468711196192054,-49.22024332682292,1.6598929575936376,10.73360978782163
028970016,0.0,4.57,SPEAKER2897,-46.990653207056894,-52.29612910747528,1.6598929575936376,15.965213703619566
010120071,0.0,4.03,SPEAKER1012,-45.41212391439206,-47.376489868164064,1.6598929575936376,14.594545184268942
055510024,0.0,2.96,SPEAKER5551,-50.40671188766892,-53.19293522834778,1.6598922441445167,12.244356626442642
008110287,0.0,2.96,SPEAKER0811,-44.0243579761402,-48.42636299133301,1.6579565454545775,18.188373688964443
000060136,0.0,2.59,SPEAKER0006,-46.010659236245175,-51.807328414916995,1.6555933151612956,17.06862184600183
000030069,0.0,2.95,SPEAKER0003,-47.08467624470339,-55.102012888590494,1.6555926925363054,14.1156544085626
095530028,0.0,4.55,SPEAKER9553,-44.62767857142857,-47.02704073588053,1.653063892952404,14.059452740574608
050390081,0.0,2.86,SPEAKER5039,-44.09029447115385,-50.844444274902344,1.653063892952404,11.297244449078008
030210045,0.0,2.41,SPEAKER3021,-40.575365501815355,-40.02583827972412,1.653063892952404,13.054705509814296
012030116,0.0,3.88,SPEAKER1203,-49.30096750161083,-53.75508273731578,1.653063892952404,11.229359576772499
095530066,0.0,5.93,SPEAKER9553,-44.94219672217538,-49.81400557487242,1.6530625538203152,8.799740215551738
000030153,0.0,2.35,SPEAKER0003,-44.93827293882979,-51.521946377224396,1.6530625538203152,20.247358273119005
091070001,0.0,2.25,SPEAKER9107,-44.83555555555556,-49.48560423009536,1.6530612146882264,12.504030903189225
065040077,0.0,3.53,SPEAKER6504,-42.40261486366855,-44.72340888977051,1.6530612146882264,13.99652817637132
060480135,0.0,3.706,SPEAKER6048,-43.661698744946094,-45.81815487405528,1.6530612146882264,14.829820860768006
055510093,0.0,3.46,SPEAKER5551,-43.86167810693642,-46.01583671569824,1.6530612146882264,11.48771515749203
030230060,0.0,5.04,SPEAKER3023,-47.21957542782738,-49.364349264847604,1.6530612146882264,14.45879243209341
015020097,0.0,2.79,SPEAKER1502,-47.86756902441756,-54.07835083007812,1.6530612146882264,11.533924158603034
007650352,0.0,2.598,SPEAKER0765,-51.831727013221155,-57.9978666305542,1.6530612146882264,18.909109510307886
001040120,0.0,3.893,SPEAKER0104,-45.125351462082264,-48.29757457309299,1.6530612146882264,11.295650361125825
096220010,0.0,8.537,SPEAKER9622,-47.70389801668618,-57.382621606191,1.6530585364240489,7.661323238195278
036310100,0.0,3.036,SPEAKER3631,-49.830656352796055,-51.562079838344026,1.6530585364240489,9.057329763017972
096470012,0.0,6.194,SPEAKER9647,-41.92576547354604,-46.45868072509766,1.652913860090502,7.8143840782698994
014470140,0.0,7.45,SPEAKER1447,-52.272698196308724,-59.20034694671631,1.6514130573434451,11.325139391543942
001030054,0.0,2.545,SPEAKER0103,-48.79048713235294,-48.838846842447914,1.6514110882668944,10.516002553065764
096310001,0.0,4.98,SPEAKER9631,-47.56082533258032,-55.417621836942786,1.6479291363958335,6.612042079063592
096130019,0.0,3.437,SPEAKER9613,-53.69404637536337,-59.52469910515679,1.646015063817672,15.513812937476175
096060017,0.0,7.453,SPEAKER9606,-58.12032298657718,-62.43552871704102,1.646015063817672,3.653570969245459
000490017,0.0,4.71,SPEAKER0049,-47.00192409766454,-50.16958972385952,1.646015063817672,11.230702318313462
030490130,0.0,2.31,SPEAKER3049,-41.582373681006494,-50.55978046764027,1.6460147368713112,16.48115052037931
090700082,0.0,2.93,SPEAKER9070,-44.07386878732935,-47.862379635081574,1.641478037420216,10.851512100859935
095580056,0.0,3.97,SPEAKER9558,-46.320268222607055,-48.55418074758429,1.6414772029869025,12.91877723937986
034120155,0.0,3.553,SPEAKER3412,-40.025550176056335,-46.40031878153483,1.6414772029869025,16.465168847529227
013620258,0.0,2.62,SPEAKER1362,-44.42717154699427,-46.79420693715414,1.6405068414709516,16.589806724447044
030140086,0.0,3.33,SPEAKER3014,-46.6056007179054,-47.396693166097,1.640506462292516,14.505531664385346
010920105,0.0,4.476,SPEAKER1092,-49.393345424107146,-55.58518500077097,1.6402734526869245,4.946468681975254
090880018,0.0,2.38,SPEAKER9088,-44.79218093487395,-52.43932927449544,1.638243709460929,16.833810269791165
096040015,0.0,3.584,SPEAKER9604,-55.727249912709496,-64.42007391793388,1.6382435046202548,2.8398016117646794
012030055,0.0,4.17,SPEAKER1203,-51.397411758093526,-52.193804699441664,1.6382435046202548,10.951611761358619
021680122,0.0,3.103,SPEAKER2168,-50.92848412298387,-53.97698647635324,1.629908616457268,8.732310780754077
091180050,0.0,3.37,SPEAKER9118,-45.70774990727003,-51.128417587280275,1.629907688732785,13.385268552689311
030020012,0.0,3.94,SPEAKER3002,-45.31906329314721,-49.40323079427083,1.629907688732785,6.985362656428904
020270042,0.0,4.385,SPEAKER2027,-48.2858725441344,-55.51232070922852,1.629907688732785,6.458070527652012
001490032,0.0,3.64,SPEAKER0149,-43.16388274811126,-49.196988325852615,1.629907688732785,12.214969022487335
020140099,0.0,4.77,SPEAKER2014,-48.61988584250524,-52.138244282115586,1.629906761008302,7.98076917627726
032080099,0.0,2.47,SPEAKER3208,-44.33891463183198,-49.02239449818929,1.6256421206739993,16.788246958520084
000480089,0.0,2.398,SPEAKER0048,-50.8999755859375,-58.49270820617676,1.6246180013281326,17.742266200848746
052200066,0.0,2.22,SPEAKER5220,-46.50922895551802,-48.254938272329476,1.624617611589247,9.862372140742217
096460013,0.0,4.025,SPEAKER9646,-46.92209309088089,-55.52133106050037,1.6210438559390488,13.93209018694494
050150108,0.0,3.03,SPEAKER5015,-44.79414513716997,-45.929584693908694,1.6210438559390488,12.876251793542638
015020161,0.0,4.52,SPEAKER1502,-43.66929531941372,-46.235334396362305,1.6210438559390488,13.219134069580527
000060082,0.0,3.0,SPEAKER0006,-45.112141927083336,-49.35048980712891,1.6210438559390488,14.603261262669761
000010115,0.0,3.0,SPEAKER0001,-49.42123372395833,-55.03196693869198,1.6210438559390488,15.850228877873306
005750178,0.0,2.76,SPEAKER0575,-52.82637355638587,-60.953648703438894,1.6171727221080232,17.681805212055732
096470007,0.0,4.436,SPEAKER9647,-42.738624366554056,-46.84826970100403,1.61717123361894,8.263421512942276
096350008,0.0,6.764,SPEAKER9635,-52.73843149038461,-58.58739700317383,1.61717123361894,1.835574220943558
029170104,0.0,3.867,SPEAKER2917,-46.88260053294574,-51.07832336425781,1.61717123361894,17.39868782426882
024510336,0.0,4.257,SPEAKER2451,-41.3467851379108,-45.76139731634231,1.61717123361894,12.846416478298686
020340124,0.0,3.19,SPEAKER2034,-49.1523315047022,-51.86541451348199,1.61717123361894,12.679282642374456
020160207,0.0,4.11,SPEAKER2016,-44.10444229014598,-46.99477368309384,1.61717123361894,14.681575876154959
015030133,0.0,3.33,SPEAKER1503,-46.1176391234985,-51.32597868783133,1.61717123361894,9.775925956314708
013090184,0.0,2.33,SPEAKER1309,-42.95053899543991,-47.0851264529758,1.61717123361894,9.899674727309458
005630151,0.0,3.92,SPEAKER0563,-56.56183235012755,-57.33943441639776,1.61717123361894,18.441706016339502
001120063,0.0,3.114,SPEAKER0112,-53.114706842845656,-57.585560353597,1.6171682566407741,13.034940317453795
096290004,0.0,5.594,SPEAKER9629,-44.41556140988372,-49.7448981148856,1.6144826884249532,7.70332940929843
096080013,0.0,8.062,SPEAKER9608,-56.59053679435484,-55.14628747793344,1.6144826884249532,4.98421850116152
051950086,0.0,3.06,SPEAKER5195,-47.33487796160131,-54.001122283935544,1.6144826884249532,13.253408690311833
036360033,0.0,4.353,SPEAKER3636,-46.00993175287356,-48.33486916037167,1.6144826884249532,13.605753427836595
022510276,0.0,3.626,SPEAKER2251,-45.233218190426996,-49.90580749511719,1.6144826884249532,15.403552466451206
011810067,0.0,4.12,SPEAKER1181,-42.742277571298544,-48.111109194548234,1.6144826884249532,16.44653805524891
000750134,0.0,2.837,SPEAKER0075,-48.12918133802817,-48.21751191880968,1.6144826884249532,8.523517397304591
001220101,0.0,3.024,SPEAKER0122,-48.28691535596027,-58.988957268851145,1.61370600174723,12.742098539245152
096220016,0.0,9.259,SPEAKER9622,-47.96278516468683,-54.65655994415283,1.6094360002830455,5.631058444059498
001490052,0.0,3.24,SPEAKER0149,-44.624867380401234,-50.59092450141907,1.6094360002830455,12.548061231530454
095530083,0.0,3.44,SPEAKER9553,-44.93960926144622,-49.17079880658318,1.608874117458758,13.309503630114403
075510129,0.0,3.72,SPEAKER7551,-48.05101751512097,-51.274498506025836,1.608874117458758,13.191192039830502
060480084,0.0,4.617,SPEAKER6048,-48.36220745400433,-53.0111439044659,1.608874117458758,12.497126187526609
025380133,0.0,3.163,SPEAKER2538,-51.189638548259495,-54.50121256510417,1.608874117458758,16.735575661384093
022360265,0.0,3.162,SPEAKER2236,-44.99884419501582,-51.46397254580543,1.608874117458758,9.057386844992974
020070039,0.0,3.65,SPEAKER2007,-43.054302226027396,-47.26506741841634,1.608874117458758,13.791795686014886
014080073,0.0,2.75,SPEAKER1408,-45.68370028409091,-49.74881196022034,1.608874117458758,9.325649876763318
012280161,0.0,3.4,SPEAKER1228,-45.02099034926471,-52.101111793518065,1.608874117458758,16.7677865983931
000050100,0.0,2.92,SPEAKER0005,-52.04177814640411,-53.694785833358765,1.608874117458758,16.074026489234285
001110047,0.0,3.79,SPEAKER0111,-52.183176327506594,-58.121216773986816,1.608873267993505,18.497969212713723
060480090,0.0,4.68,SPEAKER6048,-43.86063117654915,-46.918577648344495,1.5983323695079363,13.073587801078066
013360171,0.0,3.568,SPEAKER1336,-51.67970391281513,-55.944793037746265,1.5983323695079363,15.997998944117947
011970036,0.0,3.13,SPEAKER1197,-43.393648287739616,-46.026343727111815,1.5983323695079363,13.48294686907236
096240001,0.0,3.15,SPEAKER9624,-47.95100446428572,-52.36862754821777,1.5982058892160862,10.23857110876106
020310032,0.0,2.56,SPEAKER2031,-51.044097900390625,-56.6951836177281,1.5982058892160862,17.275359754999933
000750005,0.0,2.5,SPEAKER0075,-49.08945703125,-53.13787564364347,1.5982052977084553,28.44345927765636
030140134,0.0,3.33,SPEAKER3014,-45.5873070335961,-50.252722930908206,1.5982047062008247,15.76546903174464
020360202,0.0,3.417,SPEAKER2036,-47.66919659173977,-55.81273628683651,1.5982047062008247,13.657811502664767
013720311,0.0,3.02,SPEAKER1372,-46.18731891556291,-55.980356788635255,1.5982047062008247,20.325186082075394
011810222,0.0,2.79,SPEAKER1181,-46.09441854278674,-51.44918843319542,1.5982047062008247,14.773434753253193
010500147,0.0,2.583,SPEAKER1050,-44.21551371729651,-49.71200764973958,1.5982047062008247,11.115859251509125
000260112,0.0,3.88,SPEAKER0026,-48.12022793170103,-54.13500369678844,1.5982047062008247,16.426070153081014
000260048,0.0,2.552,SPEAKER0026,-48.08526731004902,-49.001545245830826,1.5982047062008247,14.858917623550077
054320037,0.0,4.29,SPEAKER5432,-40.60204964306527,-45.44890107048882,1.598203523185563,11.920313403171225
001450173,0.0,2.07,SPEAKER0145,-36.707503019323674,-38.68873977661133,1.5963517697612324,16.62268937245166
000060031,0.0,3.26,SPEAKER0006,-43.48884442101227,-49.14567788441976,1.5956571166519962,18.367217932844206
001310122,0.0,4.981,SPEAKER0131,-46.270029336094375,-47.537347291645254,1.5953191981450516,11.071630300405202
001330118,0.0,4.62,SPEAKER0133,-44.967562060335496,-48.75899196806408,1.5953169028735552,15.392928280931901
001040122,0.0,4.242,SPEAKER0104,-43.95955096550708,-46.794090046602136,1.595316329055681,11.63295751181455
096390014,0.0,3.06,SPEAKER9639,-43.4424498314951,-48.50442934036255,1.5953161377830563,13.603614433662653
095580116,0.0,5.62,SPEAKER9558,-45.45827193616548,-48.615043216281464,1.5953161377830563,12.08031412348287
085850039,0.0,3.62,SPEAKER8585,-47.03954808356354,-52.7548794555664,1.5953161377830563,11.476824279454625
080680129,0.0,4.19,SPEAKER8068,-45.1016883576969,-48.62409139562536,1.5953161377830563,12.881117774979451
054010061,0.0,3.0,SPEAKER5401,-44.449817708333335,-50.50069155011858,1.5953161377830563,17.60495880763241
040050281,0.0,3.103,SPEAKER4005,-45.07169858870968,-52.22991416567848,1.5953161377830563,14.000208630333603
034120077,0.0,3.2,SPEAKER3412,-42.679116821289064,-45.995524644851685,1.5953161377830563,16.224334152995464
024480212,0.0,3.322,SPEAKER2448,-50.92818735881024,-53.73864082668138,1.5953161377830563,18.73720701675806
021790081,0.0,3.96,SPEAKER2179,-50.01997020991162,-55.83820133209228,1.5953161377830563,11.147862325716048
020160131,0.0,3.785,SPEAKER2016,-46.24236271437995,-50.1301204363505,1.5953161377830563,14.165023473728235
015020012,0.0,3.717,SPEAKER1502,-49.70146589381721,-54.20564651489258,1.5953161377830563,9.550555387035367
014190107,0.0,4.33,SPEAKER1419,-45.199024790704385,-45.14106895810082,1.5953161377830563,14.027871847340295
012920073,0.0,3.33,SPEAKER1292,-46.60061233108108,-53.13765780131022,1.5953161377830563,15.315087734174934
009810249,0.0,4.401,SPEAKER0981,-48.79834872159091,-51.705578143780045,1.5953161377830563,9.21438184521945
004820353,0.0,4.47,SPEAKER0482,-43.358907473434,-45.184621562128484,1.5953161377830563,14.87461263150718
001350312,0.0,3.09,SPEAKER0135,-42.28730531957929,-45.25802421569824,1.5953161377830563,16.834279741295582
000440035,0.0,3.67,SPEAKER0044,-48.36814011410082,-52.78735146155724,1.5953161377830563,21.530432314068364
000360360,0.0,3.87,SPEAKER0036,-48.35039668120155,-50.39921152024042,1.5953161377830563,12.671526394001093
054320099,0.0,5.2,SPEAKER5432,-47.95457106370192,-49.214800238609314,1.5953146076020588,7.367753861484601
004570259,0.0,5.13,SPEAKER0457,-51.976627223440545,-53.67156737191336,1.595313077421061,13.052251251285377
090340043,0.0,5.34,SPEAKER9034,-46.476566157537455,-49.894256591796875,1.5919753373652854,10.326534436470219
096470011,0.0,5.166,SPEAKER9647,-41.51588189071567,-46.642230089973,1.59116261898103,7.273812148791372
015020099,0.0,2.903,SPEAKER1502,-50.34055091594828,-50.926517168680824,1.59116261898103,6.913352926743462
010750011,0.0,3.94,SPEAKER1075,-45.714556234137056,-52.249185689290364,1.59116261898103,13.308164985745169
005940237,0.0,3.884,SPEAKER0594,-46.456724186533506,-52.55934303685238,1.59116261898103,12.199868635078403
000700010,0.0,3.19,SPEAKER0070,-50.184034580721004,-55.76653113731971,1.5911622920346693,14.501470117719622
036360016,0.0,3.974,SPEAKER3636,-46.415056281486144,-50.87248675028483,1.5892918612065612,17.15392473350367
024020260,0.0,3.44,SPEAKER2402,-49.11324718386628,-53.12136788801713,1.589290946797612,17.793559770835024
029170086,0.0,2.991,SPEAKER2917,-46.91897470735786,-52.85910327617939,1.5892900323886625,15.703056793724002
030680075,0.0,3.0,SPEAKER3068,-45.18689453125,-49.721705941592944,1.5875639886087265,14.98374439590613
030460114,0.0,2.82,SPEAKER3046,-49.10761233931738,-53.92458623250325,1.5875639886087265,11.042568306629297
030460158,0.0,2.53,SPEAKER3046,-44.94828850666996,-52.111571993146626,1.5875639886087265,14.900529703003592
030210175,0.0,2.93,SPEAKER3021,-42.25803247653584,-47.545275824410574,1.5875639886087265,16.23206458766561
030140075,0.0,2.83,SPEAKER3014,-49.474036550353354,-54.56757176717122,1.5875639886087265,18.447501428504257
029170231,0.0,4.251,SPEAKER2917,-46.08483915441177,-51.185441652933754,1.5875639886087265,15.636525977578643
015020007,0.0,4.093,SPEAKER1502,-51.40635983343521,-53.41886738368443,1.5875639886087265,6.85976228243752
005750330,0.0,4.36,SPEAKER0575,-53.40743710579128,-57.59468116760254,1.587562249329044,21.494120832768495
000480010,0.0,2.178,SPEAKER0048,-50.04603282683486,-54.998379177517364,1.586096862568182,19.64923813970345
030830102,0.0,2.96,SPEAKER3083,-46.373937658361484,-48.29768419265747,1.5860956420894292,10.87282002180989
064010057,0.0,3.643,SPEAKER6401,-46.946991972870876,-50.915223341721756,1.5860952352631783,9.820743282630989
060480082,0.0,3.01,SPEAKER6048,-46.81987450685216,-51.372392654418945,1.5860952352631783,13.01551681371869
030210118,0.0,3.31,SPEAKER3021,-43.59393292107251,-45.65131583580604,1.5860952352631783,14.395407963095472
010500089,0.0,2.52,SPEAKER1050,-43.67869931175595,-49.68463261922201,1.5857450054269682,14.021569590522624
021160089,0.0,4.668,SPEAKER2116,-49.62296741167024,-52.96453244345529,1.5848158554077525,14.873978108433416
001120136,0.0,2.754,SPEAKER0112,-52.235603693181815,-56.86015026385967,1.5848148379434766,15.39744952843399
027400246,0.0,3.493,SPEAKER2740,-49.07361434455587,-52.616942443847655,1.5848138204792006,21.55742795522398
025380256,0.0,4.173,SPEAKER2538,-52.2058556279976,-57.95502599080404,1.5848138204792006,18.215908708768296
000920126,0.0,3.87,SPEAKER0092,-50.319010416666664,-53.14154076576233,1.5842647756415904,12.01823708092934
080680153,0.0,4.051,SPEAKER8068,-45.840388695987656,-48.65796756744385,1.5811692355815234,13.635956242967081
050720001,0.0,2.94,SPEAKER5072,-44.491237510629254,-49.196986607142854,1.5811684313948813,11.84006896783535
030460038,0.0,4.19,SPEAKER3046,-48.00052207637231,-54.58419418334961,1.5811684313948813,13.46962756988539
014180013,0.0,3.61,SPEAKER1418,-44.5087890625,-45.14200415978065,1.5811684313948813,10.951870137913431
010990260,0.0,2.901,SPEAKER1099,-43.34766635237069,-48.973542022705075,1.5811684313948813,14.928682631531535
010420175,0.0,2.58,SPEAKER1042,-47.758762566618216,-51.32416673140092,1.5811684313948813,10.855461844536853
000930155,0.0,3.222,SPEAKER0093,-44.18740598311335,-48.322852325439456,1.5811684313948813,11.63311154957199
000920134,0.0,2.781,SPEAKER0092,-48.36548027203237,-54.43109893798828,1.5811684313948813,17.54153153587101
010370380,0.0,2.471,SPEAKER1037,-41.06614925986842,-49.4545111656189,1.5811668230215974,16.951883346629497
001030078,0.0,4.233,SPEAKER0103,-46.20451019503546,-51.01850175857544,1.5811668230215974,15.216165052639678
014190025,0.0,5.594,SPEAKER1419,-45.14741376900716,-47.675117839466445,1.5811652146483133,11.064785606551903
005940019,0.0,4.591,SPEAKER0594,-46.467464937363836,-52.15966052100772,1.578061716302383,15.703937863931985
032080088,0.0,3.34,SPEAKER3208,-44.31762256736527,-45.85945569551908,1.576891316964082,14.30801262896583
054240097,0.0,3.97,SPEAKER5424,-45.457178841309826,-43.417715867360435,1.575822446705588,14.011638523198446
025380149,0.0,3.115,SPEAKER2538,-52.195985451722755,-56.51747809516059,1.575822446705588,12.99696332816642
015030030,0.0,2.242,SPEAKER1503,-39.64672415597098,-44.01168696085612,1.575822446705588,11.28588730170015
005670303,0.0,3.22,SPEAKER0567,-50.38661866750776,-56.208596622242645,1.575822446705588,20.107156470709953
000920040,0.0,3.322,SPEAKER0092,-44.29329819277108,-51.885758913480316,1.575822446705588,18.21180462236739
075510163,0.0,3.795,SPEAKER7551,-48.073956620065786,-51.11849096547002,1.575078483923706,8.501796587695608
023550175,0.0,3.427,SPEAKER2355,-48.20258404701166,-51.38740158081055,1.575078483923706,14.10868627873548
014690048,0.0,4.28,SPEAKER1469,-45.81262777453271,-52.101869002632476,1.575078483923706,18.662374816083194
060100101,0.0,3.77,SPEAKER6010,-44.66772007625995,-47.5067474577162,1.5750776424427937,11.291750642101006
028920207,0.0,2.345,SPEAKER2892,-46.21798952792553,-51.50681257247925,1.5750768009618812,18.48366498018941
010460162,0.0,2.421,SPEAKER1046,-45.21616331998967,-50.48104508717855,1.5750768009618812,8.512746429906603
010750026,0.0,2.38,SPEAKER1075,-43.7611196822479,-49.53689164381761,1.5714803472628869,17.324352010776124
030200151,0.0,2.42,SPEAKER3020,-43.39688387784091,-48.506724724402794,1.5695104454375417,11.68902513127523
050290042,0.0,2.601,SPEAKER5029,-50.17134540264423,-54.7880699634552,1.5666712930560767,8.819060258494009
090700045,0.0,3.97,SPEAKER9070,-44.28402963633501,-46.84914302825928,1.5666698934222898,9.5842328796046
080630147,0.0,3.95,SPEAKER8063,-47.43787084651899,-51.6919838587443,1.5666698934222898,16.84083788659114
080020015,0.0,5.533,SPEAKER8002,-38.75956430831826,-51.41630325317383,1.5666698934222898,15.10495907183263
054280118,0.0,3.772,SPEAKER5428,-49.86620316644562,-54.759280660878055,1.5666698934222898,11.300900568405453
050170123,0.0,1.928,SPEAKER5017,-46.37473688471503,-48.71952476501465,1.5666698934222898,14.370006111112879
038370170,0.0,3.42,SPEAKER3837,-50.34008360745614,-55.45504665374756,1.5666698934222898,17.37400227808557
036310171,0.0,3.923,SPEAKER3631,-45.884521484375,-50.46168467203776,1.5666698934222898,14.50072446067801
030270026,0.0,5.77,SPEAKER3027,-49.71625866551126,-53.39093933105469,1.5666698934222898,11.631345303733212
027400145,0.0,3.647,SPEAKER2740,-52.2236354880137,-54.55407932826451,1.5666698934222898,17.761834489307958
026210123,0.0,3.429,SPEAKER2621,-45.88247084548105,-52.09059656583346,1.5666698934222898,19.63122058428454
024510061,0.0,5.074,SPEAKER2451,-45.942145894970416,-50.84020805358887,1.5666698934222898,13.831373081055641
024410318,0.0,3.713,SPEAKER2441,-47.631238418126685,-51.04969100952148,1.5666698934222898,15.816855314302831
021160303,0.0,4.521,SPEAKER2116,-47.97186549363938,-52.51749924251011,1.5666698934222898,15.97612215666815
015020017,0.0,3.263,SPEAKER1502,-48.057509346242334,-57.73789167404175,1.5666698934222898,13.158441641005723
014180100,0.0,3.11,SPEAKER1418,-48.196176019895496,-54.05852330525716,1.5666698934222898,13.968102006729385
012600224,0.0,4.151,SPEAKER1260,-39.603012048192774,-46.92096299391527,1.5666698934222898,10.15412188439965
010990291,0.0,3.25,SPEAKER1099,-44.19364182692308,-52.12288229806082,1.5666698934222898,15.044391419025029
005750321,0.0,2.773,SPEAKER0575,-51.497923482626355,-59.79420757293701,1.5666698934222898,21.1975462537186
001450159,0.0,5.11,SPEAKER0145,-48.42211579623287,-51.210382608266976,1.5666698934222898,4.992038193325115
000930095,0.0,3.37,SPEAKER0093,-42.7943278236276,-44.529205322265625,1.5666698934222898,9.72307195912547
000490101,0.0,3.165,SPEAKER0049,-48.11089683556782,-53.45110203669621,1.5666698934222898,13.323868161726454
000030101,0.0,3.02,SPEAKER0003,-52.83942014176324,-58.98179381234305,1.5666698934222898,16.07624875734696
